Date,Open,High,Low,Close,Adj Close,Volume
1996-03-11,3.049999952316284,3.0450000762939453,2.9749999046325684,2.994999885559082,2.429915189743042,324000
1996-03-12,2.994999885559082,2.994999885559082,2.930000066757202,2.9549999237060547,2.3974623680114746,400000
1996-03-13,2.9549999237060547,3.0999999046325684,3.0,3.0799999237060547,2.498877763748169,486000
1996-03-14,3.0799999237060547,3.1500000953674316,3.0450000762939453,3.069999933242798,2.49076509475708,529000
1996-03-15,3.0999999046325684,3.0999999046325684,3.0,3.0,2.433971881866455,807000
1996-03-18,3.0,3.0250000953674316,2.930000066757202,2.984999895095825,2.421802043914795,388000
1996-03-19,2.984999895095825,3.0,2.9000000953674316,2.9549999237060547,2.3974623680114746,617000
1996-03-20,2.9549999237060547,2.9549999237060547,2.9549999237060547,2.9549999237060547,2.3974623680114746,0
1996-03-21,2.9549999237060547,3.015000104904175,2.950000047683716,3.005000114440918,2.4380288124084473,643000
1996-03-22,3.005000114440918,3.0199999809265137,2.934999942779541,2.994999885559082,2.429915189743042,194000
1996-03-25,2.994999885559082,3.049999952316284,2.9800000190734863,3.0250000953674316,2.4542555809020996,413000
1996-03-26,3.0250000953674316,3.0799999237060547,2.9800000190734863,3.0450000762939453,2.4704813957214355,643000
1996-03-27,3.0450000762939453,3.109999895095825,3.0299999713897705,3.0999999046325684,2.5151050090789795,795000
1996-03-28,3.0999999046325684,3.2750000953674316,3.130000114440918,3.2100000381469727,2.6043503284454346,1124000
1996-03-29,3.2100000381469727,3.309999942779541,3.200000047683716,3.244999885559082,2.6327462196350098,1356000
1996-04-01,3.244999885559082,3.299999952316284,3.240000009536743,3.2899999618530273,2.6692562103271484,963000
1996-04-02,3.2899999618530273,3.450000047683716,3.2799999713897705,3.4000000953674316,2.7585015296936035,1835000
1996-04-03,3.4000000953674316,3.5999999046325684,3.4000000953674316,3.490000009536743,2.8315203189849854,2082000
1996-04-04,3.490000009536743,3.4549999237060547,3.3499999046325684,3.4049999713897705,2.7625584602355957,1134000
1996-04-05,3.4049999713897705,3.4049999713897705,3.4049999713897705,3.4049999713897705,2.7625584602355957,0
1996-04-08,3.4049999713897705,3.4700000286102295,3.4100000858306885,3.450000047683716,2.7990682125091553,925000
1996-04-09,3.450000047683716,3.4600000381469727,3.3550000190734863,3.384999990463257,2.7463321685791016,1219000
1996-04-10,3.384999990463257,3.4600000381469727,3.240000009536743,3.2850000858306885,2.6651992797851562,904000
1996-04-11,3.25,3.3399999141693115,3.25,3.3350000381469727,2.705765724182129,631000
1996-04-12,3.3350000381469727,3.384999990463257,3.2799999713897705,3.3499999046325684,2.717935800552368,564000
1996-04-15,3.4100000858306885,3.4549999237060547,3.375,3.424999952316284,2.778784990310669,988000
1996-04-16,3.4200000762939453,3.434999942779541,3.359999895095825,3.375,2.7382185459136963,783000
1996-04-17,3.375,3.5250000953674316,3.424999952316284,3.505000114440918,2.843691110610962,1546000
1996-04-18,3.549999952316284,3.694999933242798,3.505000114440918,3.6549999713897705,2.9653892517089844,2706000
1996-04-19,3.700000047683716,4.025000095367432,3.625,3.8450000286102295,3.1195414066314697,6350000
1996-04-22,4.0,4.099999904632568,3.7049999237060547,3.7699999809265137,3.0586907863616943,5643000
1996-04-23,3.7699999809265137,3.7899999618530273,3.630000114440918,3.7100000381469727,3.010011911392212,3214000
1996-04-24,3.8949999809265137,4.050000190734863,3.799999952316284,3.8450000286102295,3.1195414066314697,5343000
1996-04-25,3.9000000953674316,3.9000000953674316,3.609999895095825,3.684999942779541,2.989729166030884,3333000
1996-04-26,3.684999942779541,3.7950000762939453,3.625,3.700000047683716,3.001899003982544,2039000
1996-04-29,3.700000047683716,3.734999895095825,3.640000104904175,3.684999942779541,2.989729166030884,1350000
1996-04-30,3.684999942779541,3.700000047683716,3.505000114440918,3.5450000762939453,2.876143455505371,2701000
1996-05-01,3.5450000762939453,3.7750000953674316,3.609999895095825,3.625,2.941049337387085,1662000
1996-05-02,3.680000066757202,3.680000066757202,3.5450000762939453,3.565000057220459,2.8923702239990234,1170000
1996-05-03,3.565000057220459,3.569999933242798,3.490000009536743,3.5,2.8396339416503906,1779000
1996-05-06,3.5,3.5,3.3499999046325684,3.380000114440918,2.7422754764556885,1360000
1996-05-07,3.380000114440918,3.440000057220459,3.3499999046325684,3.4149999618530273,2.7706713676452637,1821000
1996-05-08,3.200000047683716,3.5,3.200000047683716,3.484999895095825,2.8274641036987305,1617000
1996-05-09,3.484999895095825,3.494999885559082,3.380000114440918,3.4049999713897705,2.7625584602355957,1115000
1996-05-10,3.4049999713897705,3.3949999809265137,3.240000009536743,3.384999990463257,2.7463321685791016,1371000
1996-05-13,3.384999990463257,3.424999952316284,3.3499999046325684,3.4200000762939453,2.774728536605835,712000
1996-05-14,3.484999895095825,3.484999895095825,3.375,3.424999952316284,2.778784990310669,1192000
1996-05-15,3.424999952316284,3.5,3.4000000953674316,3.4800000190734863,2.8234078884124756,1608000
1996-05-16,3.4800000190734863,3.6700000762939453,3.515000104904175,3.575000047683716,2.9004836082458496,2671000
1996-05-17,3.549999952316284,3.549999952316284,3.4749999046325684,3.5299999713897705,2.863973379135132,1385000
1996-05-20,3.4749999046325684,3.4800000190734863,3.4000000953674316,3.4049999713897705,2.7625584602355957,933000
1996-05-21,3.4000000953674316,3.4000000953674316,3.325000047683716,3.3350000381469727,2.705765724182129,1644000
1996-05-22,3.3350000381469727,3.4200000762939453,3.369999885559082,3.375,2.7382185459136963,645000
1996-05-23,3.4000000953674316,3.4000000953674316,3.3350000381469727,3.3499999046325684,2.717935800552368,361000
1996-05-24,3.3499999046325684,3.4000000953674316,3.3499999046325684,3.384999990463257,2.7463321685791016,473000
1996-05-27,3.384999990463257,3.384999990463257,3.325000047683716,3.3399999141693115,2.709822177886963,1362000
1996-05-28,3.3399999141693115,3.4000000953674316,3.299999952316284,3.390000104904175,2.7503883838653564,1390000
1996-05-29,3.390000104904175,3.450000047683716,3.3949999809265137,3.444999933242798,2.7950119972229004,1314000
1996-05-30,3.5,3.5,3.375,3.4100000858306885,2.766615390777588,804000
1996-05-31,3.4100000858306885,3.430000066757202,3.369999885559082,3.4149999618530273,2.7706713676452637,486000
1996-06-03,3.4149999618530273,3.5,3.4149999618530273,3.450000047683716,2.7990682125091553,766000
1996-06-04,3.450000047683716,3.4749999046325684,3.375,3.4000000953674316,2.7585015296936035,1698000
1996-06-05,3.4000000953674316,3.450000047683716,3.390000104904175,3.4049999713897705,2.7625584602355957,437000
1996-06-06,3.444999933242798,3.4600000381469727,3.4049999713897705,3.434999942779541,2.786897897720337,622000
1996-06-07,3.4200000762939453,3.444999933242798,3.4049999713897705,3.434999942779541,2.786897897720337,405000
1996-06-10,3.4649999141693115,3.4649999141693115,3.424999952316284,3.440000057220459,2.790954828262329,860000
1996-06-11,3.4700000286102295,3.4700000286102295,3.4000000953674316,3.430000066757202,2.782841444015503,1054000
1996-06-12,3.450000047683716,3.5450000762939453,3.440000057220459,3.509999990463257,2.8477470874786377,1657000
1996-06-13,3.509999990463257,3.880000114440918,3.5,3.875,3.14388108253479,7320000
1996-06-14,3.924999952316284,4.170000076293945,3.924999952316284,4.045000076293945,3.2818052768707275,9036000
1996-06-17,4.050000190734863,4.130000114440918,3.8499999046325684,3.869999885559082,3.1398236751556396,6812000
1996-06-18,3.8499999046325684,3.9000000953674316,3.75,3.8299999237060547,3.1073708534240723,4708000
1996-06-19,3.934999942779541,3.950000047683716,3.7750000953674316,3.799999952316284,3.083031177520752,3422000
1996-06-20,3.75,3.799999952316284,3.700000047683716,3.765000104904175,3.0546352863311768,2981000
1996-06-21,3.700000047683716,3.765000104904175,3.6549999713897705,3.680000066757202,2.98567271232605,2364000
1996-06-24,3.7100000381469727,3.7100000381469727,3.5999999046325684,3.6600000858306885,2.9694461822509766,1931000
1996-06-25,3.674999952316284,3.680000066757202,3.609999895095825,3.640000104904175,2.9532196521759033,4000000
1996-06-26,3.8499999046325684,4.025000095367432,3.8499999046325684,3.9149999618530273,3.1763336658477783,14061000
1996-06-27,3.9100000858306885,3.944999933242798,3.805000066757202,3.930000066757202,3.1885037422180176,7982000
1996-06-28,3.9600000381469727,4.050000190734863,3.9100000858306885,3.990000009536743,3.2371833324432373,14959000
1996-07-01,4.010000228881836,4.025000095367432,3.875,3.9049999713897705,3.168220281600952,11334000
1996-07-02,3.924999952316284,3.9800000190734863,3.875,3.8949999809265137,3.1601076126098633,6039000
1996-07-03,3.875,3.9000000953674316,3.8299999237060547,3.8550000190734863,3.1276540756225586,7855000
1996-07-04,3.8299999237060547,3.9100000858306885,3.7750000953674316,3.859999895095825,3.1317100524902344,9477000
1996-07-05,3.8550000190734863,3.9100000858306885,3.8499999046325684,3.8550000190734863,3.1276540756225586,3069000
1996-07-08,3.930000066757202,3.930000066757202,3.8550000190734863,3.875,3.14388108253479,1927000
1996-07-09,3.875,3.880000114440918,3.819999933242798,3.8350000381469727,3.1114280223846436,3414000
1996-07-10,3.809999942779541,3.8499999046325684,3.7750000953674316,3.8299999237060547,3.1073708534240723,3917000
1996-07-11,3.825000047683716,3.865000009536743,3.825000047683716,3.8299999237060547,3.1073708534240723,1296000
1996-07-12,3.815000057220459,3.8399999141693115,3.7799999713897705,3.819999933242798,3.0992581844329834,1200000
1996-07-15,3.809999942779541,3.8450000286102295,3.7750000953674316,3.8299999237060547,3.1073708534240723,2558000
1996-07-16,3.825000047683716,3.875,3.7699999809265137,3.805000066757202,3.087088108062744,3377000
1996-07-17,3.7950000762939453,3.799999952316284,3.619999885559082,3.7699999809265137,3.0586907863616943,5582000
1996-07-18,3.75,3.7950000762939453,3.7049999237060547,3.740000009536743,3.0343523025512695,2085000
1996-07-19,3.75,3.7750000953674316,3.700000047683716,3.759999990463257,3.0505783557891846,2348000
1996-07-22,3.825000047683716,3.825000047683716,3.7100000381469727,3.75,3.0424654483795166,863000
1996-07-23,3.755000114440918,3.755000114440918,3.6549999713897705,3.680000066757202,2.98567271232605,3695000
1996-07-24,3.6600000858306885,3.6600000858306885,3.4749999046325684,3.619999885559082,2.93699312210083,6060000
1996-07-25,3.5999999046325684,3.6500000953674316,3.5799999237060547,3.609999895095825,2.928879499435425,2542000
1996-07-26,3.5799999237060547,3.6700000762939453,3.565000057220459,3.630000114440918,2.945106267929077,6639000
1996-07-29,3.6500000953674316,3.8450000286102295,3.615000009536743,3.619999885559082,2.93699312210083,4140000
1996-07-30,3.5999999046325684,3.5999999046325684,3.2899999618530273,3.5350000858306885,2.868030548095703,12399000
1996-07-31,3.4600000381469727,3.549999952316284,3.3550000190734863,3.5199999809265137,2.855860471725464,2970000
1996-08-01,3.549999952316284,3.569999933242798,3.5,3.549999952316284,2.8802006244659424,1097000
1996-08-02,3.625,3.625,3.509999990463257,3.5850000381469727,2.9085965156555176,822000
1996-08-05,3.549999952316284,3.700000047683716,3.549999952316284,3.615000009536743,2.932936668395996,1454000
1996-08-06,3.6050000190734863,3.799999952316284,3.6050000190734863,3.7750000953674316,3.062748670578003,2350000
1996-08-07,3.700000047683716,3.744999885559082,3.6500000953674316,3.684999942779541,2.989729166030884,681000
1996-08-08,3.700000047683716,3.7149999141693115,3.6500000953674316,3.6649999618530273,2.9735019207000732,371000
1996-08-09,3.634999990463257,3.674999952316284,3.619999885559082,3.634999990463257,2.9491629600524902,328000
1996-08-12,3.6549999713897705,3.6549999713897705,3.5999999046325684,3.615000009536743,2.932936668395996,830000
1996-08-13,3.5999999046325684,3.625,3.575000047683716,3.6050000190734863,2.924823045730591,839000
1996-08-14,3.609999895095825,3.615000009536743,3.549999952316284,3.559999942779541,2.888313055038452,655000
1996-08-15,3.559999942779541,3.559999942779541,3.559999942779541,3.559999942779541,2.888313055038452,0
1996-08-16,3.549999952316284,3.575000047683716,3.5299999713897705,3.5350000858306885,2.868030548095703,302000
1996-08-19,3.6500000953674316,3.6500000953674316,3.440000057220459,3.5,2.8396339416503906,610000
1996-08-20,3.4700000286102295,3.5299999713897705,3.325000047683716,3.3499999046325684,2.717935800552368,1982000
1996-08-21,3.450000047683716,3.5999999046325684,3.450000047683716,3.509999990463257,2.8477470874786377,785000
1996-08-22,3.549999952316284,3.5999999046325684,3.4800000190734863,3.494999885559082,2.8355774879455566,488000
1996-08-23,3.4800000190734863,3.515000104904175,3.4800000190734863,3.5,2.8396339416503906,862000
1996-08-26,3.509999990463257,3.549999952316284,3.494999885559082,3.5399999618530273,2.872087240219116,1025000
1996-08-27,3.5199999809265137,3.625,3.515000104904175,3.5999999046325684,2.9207675457000732,905000
1996-08-28,3.5799999237060547,3.640000104904175,3.5799999237060547,3.630000114440918,2.945106267929077,799000
1996-08-29,3.5999999046325684,3.694999933242798,3.5950000286102295,3.6549999713897705,2.9653892517089844,972000
1996-08-30,3.6050000190734863,3.694999933242798,3.6050000190734863,3.684999942779541,2.989729166030884,557000
1996-09-02,3.700000047683716,3.7149999141693115,3.6549999713897705,3.7049999237060547,3.005955457687378,453000
1996-09-03,3.7950000762939453,3.7950000762939453,3.5899999141693115,3.640000104904175,2.9532196521759033,1064000
1996-09-04,3.5999999046325684,3.6600000858306885,3.5999999046325684,3.6549999713897705,2.9653892517089844,746000
1996-09-05,3.674999952316284,3.740000009536743,3.6649999618530273,3.700000047683716,3.001899003982544,1373000
1996-09-06,3.690000057220459,3.7249999046325684,3.6649999618530273,3.7049999237060547,3.005955457687378,570000
1996-09-09,3.7200000286102295,3.7200000286102295,3.680000066757202,3.700000047683716,3.001899003982544,1236000
1996-09-10,3.684999942779541,3.7249999046325684,3.6700000762939453,3.7200000286102295,3.018125534057617,1502000
1996-09-11,3.740000009536743,3.740000009536743,3.690000057220459,3.7249999046325684,3.022181987762451,1163000
1996-09-12,3.700000047683716,3.7249999046325684,3.674999952316284,3.7149999141693115,3.014069080352783,671000
1996-09-13,3.694999933242798,3.740000009536743,3.694999933242798,3.7249999046325684,3.022181987762451,308000
1996-09-16,3.6649999618530273,3.740000009536743,3.6649999618530273,3.7149999141693115,3.014069080352783,641000
1996-09-17,3.7200000286102295,3.799999952316284,3.700000047683716,3.765000104904175,3.0546352863311768,647000
1996-09-18,3.7249999046325684,3.744999885559082,3.700000047683716,3.7200000286102295,3.018125534057617,413000
1996-09-19,3.7249999046325684,3.75,3.674999952316284,3.684999942779541,2.989729166030884,264000
1996-09-20,3.674999952316284,3.700000047683716,3.634999990463257,3.6549999713897705,2.9653892517089844,282000
1996-09-23,3.640000104904175,3.6600000858306885,3.575000047683716,3.640000104904175,2.9532196521759033,594000
1996-09-24,3.609999895095825,3.6600000858306885,3.6050000190734863,3.625,2.941049337387085,605000
1996-09-25,3.559999942779541,3.690000057220459,3.559999942779541,3.630000114440918,2.945106267929077,230000
1996-09-26,3.609999895095825,3.625,3.5950000286102295,3.615000009536743,2.932936668395996,322000
1996-09-27,3.6050000190734863,3.6500000953674316,3.5399999618530273,3.6050000190734863,2.924823045730591,905000
1996-09-30,3.509999990463257,3.6050000190734863,3.509999990463257,3.5799999237060547,2.9045403003692627,414000
1996-10-01,3.5799999237060547,3.690000057220459,3.5199999809265137,3.630000114440918,2.945106267929077,1144000
1996-10-02,3.630000114440918,3.630000114440918,3.630000114440918,3.630000114440918,2.945106267929077,0
1996-10-03,3.684999942779541,3.684999942779541,3.549999952316284,3.555000066757202,2.8842573165893555,660000
1996-10-04,3.509999990463257,3.625,3.509999990463257,3.5799999237060547,2.9045403003692627,807000
1996-10-07,3.5199999809265137,3.549999952316284,3.3499999046325684,3.450000047683716,2.7990682125091553,1285000
1996-10-08,3.305000066757202,3.4749999046325684,3.305000066757202,3.4049999713897705,2.7625584602355957,785000
1996-10-09,3.569999933242798,3.569999933242798,3.365000009536743,3.4549999237060547,2.803124189376831,664000
1996-10-10,3.484999895095825,3.5250000953674316,3.450000047683716,3.505000114440918,2.843691110610962,397000
1996-10-11,3.5450000762939453,3.5999999046325684,3.4800000190734863,3.5,2.8396339416503906,210000
1996-10-14,3.5,3.5,3.430000066757202,3.444999933242798,2.7950119972229004,249000
1996-10-15,3.4200000762939453,3.5850000381469727,3.4000000953674316,3.5299999713897705,2.863973379135132,603000
1996-10-16,3.4000000953674316,3.5899999141693115,3.4000000953674316,3.5,2.8396339416503906,300000
1996-10-17,3.4749999046325684,3.5250000953674316,3.4700000286102295,3.515000104904175,2.851804256439209,303000
1996-10-18,3.5250000953674316,3.5850000381469727,3.5,3.549999952316284,2.8802006244659424,1006000
1996-10-21,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2.8802006244659424,0
1996-10-22,3.744999885559082,3.7950000762939453,3.6500000953674316,3.740000009536743,3.0343523025512695,859000
1996-10-23,3.890000104904175,4.0,3.809999942779541,3.924999952316284,3.1844470500946045,1084000
1996-10-24,3.9000000953674316,3.940000057220459,3.6649999618530273,3.700000047683716,3.001899003982544,821000
1996-10-25,3.680000066757202,3.7699999809265137,3.6649999618530273,3.759999990463257,3.0505783557891846,297000
1996-10-28,3.759999990463257,3.825000047683716,3.75,3.805000066757202,3.087088108062744,613000
1996-10-29,3.7699999809265137,3.869999885559082,3.7699999809265137,3.8299999237060547,3.1073708534240723,778000
1996-10-30,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.1073708534240723,0
1996-10-31,3.825000047683716,3.9000000953674316,3.684999942779541,3.7699999809265137,3.0586907863616943,731000
1996-11-01,3.75,3.8399999141693115,3.75,3.815000057220459,3.095201253890991,622000
1996-11-04,3.7049999237060547,3.8499999046325684,3.7049999237060547,3.8350000381469727,3.1114280223846436,694000
1996-11-05,3.819999933242798,3.8499999046325684,3.7750000953674316,3.815000057220459,3.095201253890991,571000
1996-11-06,3.7950000762939453,3.825000047683716,3.7200000286102295,3.815000057220459,3.095201253890991,597000
1996-11-07,3.7899999618530273,3.825000047683716,3.7899999618530273,3.799999952316284,3.083031177520752,389000
1996-11-08,3.809999942779541,3.8399999141693115,3.799999952316284,3.815000057220459,3.095201253890991,244000
1996-11-11,3.869999885559082,3.9749999046325684,3.8499999046325684,3.9600000381469727,3.212843418121338,447000
1996-11-12,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.212843418121338,0
1996-11-13,3.924999952316284,4.0,3.9000000953674316,3.930000066757202,3.1885037422180176,556000
1996-11-14,3.940000057220459,3.9549999237060547,3.880000114440918,3.9000000953674316,3.164163827896118,358000
1996-11-15,3.880000114440918,3.924999952316284,3.865000009536743,3.8949999809265137,3.1601076126098633,222000
1996-11-18,3.9000000953674316,3.924999952316284,3.859999895095825,3.880000114440918,3.147937297821045,386000
1996-11-19,3.884999990463257,3.9000000953674316,3.799999952316284,3.825000047683716,3.1033146381378174,532000
1996-11-20,3.7899999618530273,3.825000047683716,3.7750000953674316,3.805000066757202,3.087088108062744,379000
1996-11-21,3.8499999046325684,3.8499999046325684,3.7899999618530273,3.805000066757202,3.087088108062744,377000
1996-11-22,3.819999933242798,3.819999933242798,3.7950000762939453,3.805000066757202,3.087088108062744,340000
1996-11-25,3.7950000762939453,3.880000114440918,3.6050000190734863,3.805000066757202,3.087088108062744,1061000
1996-11-26,3.7899999618530273,3.825000047683716,3.7750000953674316,3.805000066757202,3.087088108062744,406000
1996-11-27,3.799999952316284,3.799999952316284,3.7149999141693115,3.7799999713897705,3.0668046474456787,149000
1996-11-28,3.755000114440918,3.815000057220459,3.744999885559082,3.805000066757202,3.087088108062744,313000
1996-11-29,3.9000000953674316,3.9000000953674316,3.7799999713897705,3.799999952316284,3.083031177520752,144000
1996-12-02,3.799999952316284,3.809999942779541,3.765000104904175,3.799999952316284,3.083031177520752,248000
1996-12-03,3.7300000190734863,3.815000057220459,3.7300000190734863,3.809999942779541,3.091144323348999,580000
1996-12-04,3.7049999237060547,3.744999885559082,3.684999942779541,3.7149999141693115,3.014069080352783,355000
1996-12-05,3.700000047683716,3.7750000953674316,3.700000047683716,3.740000009536743,3.0343523025512695,247000
1996-12-06,3.75,3.7899999618530273,3.7200000286102295,3.7300000190734863,3.0262389183044434,155000
1996-12-09,3.740000009536743,3.7750000953674316,3.7049999237060547,3.7249999046325684,3.022181987762451,173000
1996-12-10,3.7049999237060547,3.755000114440918,3.700000047683716,3.734999895095825,3.03029465675354,385000
1996-12-11,3.75,3.799999952316284,3.740000009536743,3.7899999618530273,3.074917793273926,381000
1996-12-12,3.825000047683716,3.8299999237060547,3.7300000190734863,3.7750000953674316,3.062748670578003,413000
1996-12-13,3.7300000190734863,3.7899999618530273,3.7249999046325684,3.75,3.0424654483795166,230000
1996-12-16,3.825000047683716,3.8399999141693115,3.755000114440918,3.815000057220459,3.095201253890991,526000
1996-12-17,3.805000066757202,3.9000000953674316,3.7850000858306885,3.884999990463257,3.151994228363037,636000
1996-12-18,3.950000047683716,3.950000047683716,3.8299999237060547,3.8499999046325684,3.1235969066619873,318000
1996-12-19,3.8499999046325684,3.8949999809265137,3.799999952316284,3.825000047683716,3.1033146381378174,246000
1996-12-20,3.805000066757202,3.8949999809265137,3.805000066757202,3.884999990463257,3.151994228363037,244000
1996-12-23,3.9000000953674316,3.930000066757202,3.8499999046325684,3.9200000762939453,3.1803903579711914,423000
1996-12-24,3.924999952316284,3.994999885559082,3.865000009536743,3.9549999237060547,3.2087864875793457,596000
1996-12-25,3.9549999237060547,3.9549999237060547,3.9549999237060547,3.9549999237060547,3.2087864875793457,0
1996-12-26,4.0,4.179999828338623,3.9749999046325684,4.09499979019165,3.3223724365234375,574000
1996-12-27,4.09499979019165,4.09499979019165,4.09499979019165,4.09499979019165,3.3223724365234375,0
1996-12-31,4.099999904632568,4.195000171661377,3.9000000953674316,3.9200000762939453,3.1803903579711914,893000
1997-01-01,4.139999866485596,4.195000171661377,4.050000190734863,4.195000171661377,3.4035046100616455,892000
1997-01-02,4.25,4.295000076293945,4.105000019073486,4.125,3.3467116355895996,996000
1997-01-03,4.144999980926514,4.195000171661377,4.099999904632568,4.150000095367432,3.366994619369507,496000
1997-01-06,4.199999809265137,4.275000095367432,4.139999866485596,4.15500020980835,3.3710520267486572,612000
1997-01-07,4.125,4.235000133514404,4.125,4.210000038146973,3.4156742095947266,964000
1997-01-08,4.25,4.375,4.25,4.329999923706055,3.5130326747894287,960000
1997-01-09,4.300000190734863,4.394999980926514,4.300000190734863,4.360000133514404,3.5373728275299072,900000
1997-01-10,4.449999809265137,4.664999961853027,4.449999809265137,4.664999961853027,3.78482723236084,1495000
1997-01-13,4.855000019073486,4.855000019073486,4.550000190734863,4.614999771118164,3.744260787963867,1490000
1997-01-14,4.614999771118164,4.695000171661377,4.525000095367432,4.605000019073486,3.7361464500427246,1658000
